country,country_code,development_group,indicator,year,value,previous_value,growth_rate
Uganda,UGA,Least Developed,unemployment,2015,2.681,2.357,13.746287653797193
Uganda,UGA,Least Developed,unemployment,2016,3.002,2.681,11.97314434912345
Uganda,UGA,Least Developed,unemployment,2017,3.428,3.002,14.190539640239846
Uganda,UGA,Least Developed,unemployment,2018,3.249,3.428,-5.22170361726954
Uganda,UGA,Least Developed,unemployment,2019,3.057,3.249,-5.909510618651899
Uganda,UGA,Least Developed,unemployment,2020,3.819,3.057,24.92639842983317
Uganda,UGA,Least Developed,unemployment,2021,3.416,3.819,-10.55250065462163
Uganda,UGA,Least Developed,unemployment,2022,2.885,3.416,-15.544496487119442
Uganda,UGA,Least Developed,unemployment,2023,2.754,2.885,-4.540727902946267
Uganda,UGA,Least Developed,unemployment,2024,2.74,2.754,-0.508351488743638
Uganda,UGA,Least Developed,unemployment,2025,2.746,2.74,0.2189781021897731
United States,USA,Developed,gdp,1960,541988586206.897,,
United States,USA,Developed,gdp,1961,561940310344.828,541988586206.897,3.681207436039017
United States,USA,Developed,gdp,1962,603639413793.103,561940310344.828,7.42055742943354
United States,USA,Developed,gdp,1963,637058551724.138,603639413793.103,5.536274995868527
United States,USA,Developed,gdp,1964,684144620689.655,637058551724.138,7.391168180394589
United States,USA,Developed,gdp,1965,741904862068.965,684144620689.655,8.442694663167046
United States,USA,Developed,gdp,1966,813032758620.69,741904862068.965,9.587199139438066
United States,USA,Developed,gdp,1967,859620034482.759,813032758620.69,5.730061349693265
United States,USA,Developed,gdp,1968,940225000000.0,859620034482.759,9.37681327608211
United States,USA,Developed,gdp,1969,1017438172413.79,940225000000.0,8.21220159151161
United States,USA,Developed,gdp,1970,1073303000000.0,1017438172413.79,5.490734385724409
United States,USA,Developed,gdp,1971,1164850000000.0,1073303000000.0,8.52946465257248
United States,USA,Developed,gdp,1972,1279110000000.0,1164850000000.0,9.808988281753015
United States,USA,Developed,gdp,1973,1425376000000.0,1279110000000.0,11.43498213601645
United States,USA,Developed,gdp,1974,1545243000000.0,1425376000000.0,8.409500370428574
United States,USA,Developed,gdp,1975,1684904000000.0,1545243000000.0,9.038125395164386
United States,USA,Developed,gdp,1976,1873412000000.0,1684904000000.0,11.188055818016931
United States,USA,Developed,gdp,1977,2081826000000.0,1873412000000.0,11.124835327199783
United States,USA,Developed,gdp,1978,2351599000000.0,2081826000000.0,12.95847971924647
United States,USA,Developed,gdp,1979,2627333000000.0,2351599000000.0,11.725383451855524
United States,USA,Developed,gdp,1980,2857307000000.0,2627333000000.0,8.753134832927536
United States,USA,Developed,gdp,1981,3207041000000.0,2857307000000.0,12.239986812757607
United States,USA,Developed,gdp,1982,3343789000000.0,3207041000000.0,4.263992883159274
United States,USA,Developed,gdp,1983,3634038000000.0,3343789000000.0,8.680242682776933
United States,USA,Developed,gdp,1984,4037613000000.0,3634038000000.0,11.105414968142876
United States,USA,Developed,gdp,1985,4338979000000.0,4037613000000.0,7.46396447604067
United States,USA,Developed,gdp,1986,4579631000000.0,4338979000000.0,5.546281740473969
United States,USA,Developed,gdp,1987,4855215000000.0,4579631000000.0,6.017602728254744
United States,USA,Developed,gdp,1988,5236438000000.0,4855215000000.0,7.851825305367527
United States,USA,Developed,gdp,1989,5641580000000.0,5236438000000.0,7.736976929737352
United States,USA,Developed,gdp,1990,5963144000000.0,5641580000000.0,5.699892583283407
United States,USA,Developed,gdp,1991,6158129000000.0,5963144000000.0,3.269835509590243
United States,USA,Developed,gdp,1992,6520327000000.0,6158129000000.0,5.881624110180219
United States,USA,Developed,gdp,1993,6858559000000.0,6520327000000.0,5.187347198997841
United States,USA,Developed,gdp,1994,7287236000000.0,6858559000000.0,6.250248776747419
United States,USA,Developed,gdp,1995,7639749000000.0,7287236000000.0,4.837403372142743
United States,USA,Developed,gdp,1996,8073122000000.0,7639749000000.0,5.672607830440503
United States,USA,Developed,gdp,1997,8577552000000.0,8073122000000.0,6.24826430221171
United States,USA,Developed,gdp,1998,9062817000000.0,8577552000000.0,5.657383365323812
United States,USA,Developed,gdp,1999,9631172000000.0,9062817000000.0,6.27128408308366
United States,USA,Developed,gdp,2000,10250952000000.0,9631172000000.0,6.435146210658474
United States,USA,Developed,gdp,2001,10581929000000.0,10250952000000.0,3.2287440229941575
United States,USA,Developed,gdp,2002,10929108000000.0,10581929000000.0,3.2808668438429325
United States,USA,Developed,gdp,2003,11456450000000.0,10929108000000.0,4.825114730314679
United States,USA,Developed,gdp,2004,12217196000000.0,11456450000000.0,6.640329246843481
United States,USA,Developed,gdp,2005,13039197000000.0,12217196000000.0,6.728229619955347
United States,USA,Developed,gdp,2006,13815583000000.0,13039197000000.0,5.954247029169051
United States,USA,Developed,gdp,2007,14474228000000.0,13815583000000.0,4.767406485850072
United States,USA,Developed,gdp,2008,14769862000000.0,14474228000000.0,2.042485443783254
United States,USA,Developed,gdp,2009,14478067000000.0,14769862000000.0,-1.9756108757143434
United States,USA,Developed,gdp,2010,15048971000000.0,14478067000000.0,3.943233582217847
United States,USA,Developed,gdp,2011,15599732000000.0,15048971000000.0,3.65979175586158
United States,USA,Developed,gdp,2012,16253970000000.0,15599732000000.0,4.193905382477084
United States,USA,Developed,gdp,2013,16880683000000.0,16253970000000.0,3.8557533944014906
United States,USA,Developed,gdp,2014,17608138000000.0,16880683000000.0,4.309393168511014
United States,USA,Developed,gdp,2015,18295019000000.0,17608138000000.0,3.9009292180695083
United States,USA,Developed,gdp,2016,18804913000000.0,18295019000000.0,2.787064610318251
United States,USA,Developed,gdp,2017,19612102000000.0,18804913000000.0,4.292436769050726
United States,USA,Developed,gdp,2018,20656516000000.0,19612102000000.0,5.325354722303606
United States,USA,Developed,gdp,2019,21539982000000.0,20656516000000.0,4.276936149348709
United States,USA,Developed,gdp,2020,21375281000000.0,21539982000000.0,-0.7646292369232249
United States,USA,Developed,gdp,2021,23725645000000.0,21375281000000.0,10.995710418964785
United States,USA,Developed,gdp,2022,26054614000000.0,23725645000000.0,9.816251570821361
United States,USA,Developed,gdp,2023,27811517000000.0,26054614000000.0,6.743154974393403
United States,USA,Developed,gdp,2024,29298013000000.0,27811517000000.0,5.344893628060634
United States,USA,Developed,gdp,2025,30769700000000.0,29298013000000.0,5.023163174922477
United States,USA,Developed,gdp_per_capita,1960,2999.86487154495,,
United States,USA,Developed,gdp_per_capita,1961,3059.16082086127,2999.86487154495,1.9766206764434184
United States,USA,Developed,gdp_per_capita,1962,3236.01311150062,3059.16082086127,5.781072032347727
United States,USA,Developed,gdp_per_capita,1963,3366.36978960346,3236.01311150062,4.028311184511555
United States,USA,Developed,gdp_per_capita,1964,3565.31443016356,3366.36978960346,5.9097678803591664
United States,USA,Developed,gdp_per_capita,1965,3818.28825117968,3565.31443016356,7.0954140503258545
United States,USA,Developed,gdp_per_capita,1966,4136.30829579106,3818.28825117968,8.328864236824602
United States,USA,Developed,gdp_per_capita,1967,4325.95935063186,4136.30829579106,4.585031899913767
United States,USA,Developed,gdp_per_capita,1968,4684.58840293763,4325.95935063186,8.29016232557498
United States,USA,Developed,gdp_per_capita,1969,5019.99818634473,4684.58840293763,7.1598559906942905
United States,USA,Developed,gdp_per_capita,1970,5234.2966662115,5019.99818634473,4.268895563542224
United States,USA,Developed,gdp_per_capita,1971,5609.38259952519,5234.2966662115,7.165928055529392
United States,USA,Developed,gdp_per_capita,1972,6094.01798986165,5609.38259952519,8.639727844156718
United States,USA,Developed,gdp_per_capita,1973,6726.35895596695,6094.01798986165,10.376421060083807
United States,USA,Developed,gdp_per_capita,1974,7225.69135952566,6726.35895596695,7.423517044325336
United States,USA,Developed,gdp_per_capita,1975,7801.45666356443,7225.69135952566,7.9683074655511765
United States,USA,Developed,gdp_per_capita,1976,8592.25353727612,7801.45666356443,10.136528443527627
United States,USA,Developed,gdp_per_capita,1977,9452.57651914511,8592.25353727612,10.012774624685093
United States,USA,Developed,gdp_per_capita,1978,10564.9482220275,9452.57651914511,11.767920636552468
United States,USA,Developed,gdp_per_capita,1979,11674.1818666548,10564.9482220275,10.499186757154114
United States,USA,Developed,gdp_per_capita,1980,12574.7915062163,11674.1818666548,7.714541797005305
United States,USA,Developed,gdp_per_capita,1981,13976.10539252,12574.7915062163,11.143833960276528
United States,USA,Developed,gdp_per_capita,1982,14433.787727053,13976.10539252,3.274748734922624
United States,USA,Developed,gdp_per_capita,1983,15543.8937174925,14433.787727053,7.691023392001576
United States,USA,Developed,gdp_per_capita,1984,17121.2254849995,15543.8937174925,10.147597482167114
United States,USA,Developed,gdp_per_capita,1985,18236.8277265009,17121.2254849995,6.515901811344143
United States,USA,Developed,gdp_per_capita,1986,19071.2271949295,18236.8277265009,4.57535422795101
United States,USA,Developed,gdp_per_capita,1987,20038.9410992658,19071.2271949295,5.074208882549467
United States,USA,Developed,gdp_per_capita,1988,21417.0119305191,20038.9410992658,6.876964328737856
United States,USA,Developed,gdp_per_capita,1989,22857.1544330056,21417.0119305191,6.724292385691324
United States,USA,Developed,gdp_per_capita,1990,23888.6000088133,22857.1544330056,4.51257210879365
United States,USA,Developed,gdp_per_capita,1991,24342.2589048189,23888.6000088133,1.8990602037717983
United States,USA,Developed,gdp_per_capita,1992,25418.9907763319,24342.2589048189,4.423303012769469
United States,USA,Developed,gdp_per_capita,1993,26387.2937338171,25418.9907763319,3.8093682239611413
United States,USA,Developed,gdp_per_capita,1994,27694.853416234,26387.2937338171,4.955262542672856
United States,USA,Developed,gdp_per_capita,1995,28690.8757013347,27694.853416234,3.5964165259558882
United States,USA,Developed,gdp_per_capita,1996,29967.7127181749,28690.8757013347,4.450324312620411
United States,USA,Developed,gdp_per_capita,1997,31459.1299691554,29967.7127181749,4.976747024393304
United States,USA,Developed,gdp_per_capita,1998,32853.6725949234,31459.1299691554,4.432870925341235
United States,USA,Developed,gdp_per_capita,1999,34515.3813073394,32853.6725949234,5.057908541624552
United States,USA,Developed,gdp_per_capita,2000,36329.9702595751,34515.3813073394,5.257334218845342
United States,USA,Developed,gdp_per_capita,2001,37133.6203973517,36329.9702595751,2.2120858674933452
United States,USA,Developed,gdp_per_capita,2002,37997.7424300242,37133.6203973517,2.3270610929553457
United States,USA,Developed,gdp_per_capita,2003,39490.3023903176,37997.7424300242,3.928022731987478
United States,USA,Developed,gdp_per_capita,2004,41724.6411982614,39490.3023903176,5.657943020693672
United States,USA,Developed,gdp_per_capita,2005,44123.3996470026,41724.6411982614,5.749021153574724
United States,USA,Developed,gdp_per_capita,2006,46301.9876485519,44123.3996470026,4.937488994453062
United States,USA,Developed,gdp_per_capita,2007,48050.227412195,46301.9876485519,3.775733726406844
United States,USA,Developed,gdp_per_capita,2008,48570.0594269601,48050.227412195,1.0818513101004885
United States,USA,Developed,gdp_per_capita,2009,47194.9500893872,48570.0594269601,-2.831187265975642
United States,USA,Developed,gdp_per_capita,2010,48642.6312088213,47194.9500893872,3.0674492010102603
United States,USA,Developed,gdp_per_capita,2011,50024.8812320773,48642.6312088213,2.8416432024863982
United States,USA,Developed,gdp_per_capita,2012,51708.3940614082,50024.8812320773,3.365350977088155
United States,USA,Developed,gdp_per_capita,2013,53297.3862901595,51708.3940614082,3.0729870025826567
United States,USA,Developed,gdp_per_capita,2014,55153.3940182967,53297.3862901595,3.4823616265773274
United States,USA,Developed,gdp_per_capita,2015,56849.4697923159,55153.3940182967,3.0751974637436437
United States,USA,Developed,gdp_per_capita,2016,57976.628204291,56849.4697923159,1.982706991099254
United States,USA,Developed,gdp_per_capita,2017,60047.7190728307,57976.628204291,3.572285820489322
United States,USA,Developed,gdp_per_capita,2018,62875.6661382728,60047.7190728307,4.709499559861937
United States,USA,Developed,gdp_per_capita,2019,65227.9565911038,62875.6661382728,3.7411777835609277
United States,USA,Developed,gdp_per_capita,2020,64465.2971415748,65227.9565911038,-1.1692217407788819
United States,USA,Developed,gdp_per_capita,2021,71441.2319805947,64465.2971415748,10.821224982023697
United States,USA,Developed,gdp_per_capita,2022,78008.6895811877,71441.2319805947,9.192811235921704
United States,USA,Developed,gdp_per_capita,2023,82586.7847707894,78008.6895811877,5.868699005431991
United States,USA,Developed,gdp_per_capita,2024,86169.6641581917,82586.7847707894,4.3383204677917915
United States,USA,Developed,gdp_per_capita,2025,90026.5163005744,86169.6641581917,4.475881599471267
United States,USA,Developed,population,1960,180671000.0,,
United States,USA,Developed,population,1961,183691000.0,180671000.0,1.6715466234204712
United States,USA,Developed,population,1962,186538000.0,183691000.0,1.5498854053818643
United States,USA,Developed,population,1963,189242000.0,186538000.0,1.4495705968757036
United States,USA,Developed,population,1964,191889000.0,189242000.0,1.3987381236723349
United States,USA,Developed,population,1965,194303000.0,191889000.0,1.2580189588772674
United States,USA,Developed,population,1966,196560000.0,194303000.0,1.161587829318127
United States,USA,Developed,population,1967,198712000.0,196560000.0,1.0948310948310949
United States,USA,Developed,population,1968,200706000.0,198712000.0,1.0034622971939289
United States,USA,Developed,population,1969,202677000.0,200706000.0,0.9820334220202684
United States,USA,Developed,population,1970,205052000.0,202677000.0,1.1718152528407269
United States,USA,Developed,population,1971,207661000.0,205052000.0,1.2723601818075416
United States,USA,Developed,population,1972,209896000.0,207661000.0,1.076273349353032
United States,USA,Developed,population,1973,211909000.0,209896000.0,0.9590463848763198
United States,USA,Developed,population,1974,213854000.0,211909000.0,0.9178468116030937
United States,USA,Developed,population,1975,215973000.0,213854000.0,0.9908629251732491
United States,USA,Developed,population,1976,218035000.0,215973000.0,0.954748973251286
United States,USA,Developed,population,1977,220239000.0,218035000.0,1.010846882381269
United States,USA,Developed,population,1978,222585000.0,220239000.0,1.0652064348276191
United States,USA,Developed,population,1979,225055000.0,222585000.0,1.1096884336320956
United States,USA,Developed,population,1980,227225000.0,225055000.0,0.9642087489724733
United States,USA,Developed,population,1981,229466000.0,227225000.0,0.9862471118934976
United States,USA,Developed,population,1982,231664000.0,229466000.0,0.9578761123652305
United States,USA,Developed,population,1983,233792000.0,231664000.0,0.9185717245666138
United States,USA,Developed,population,1984,235825000.0,233792000.0,0.8695763755817136
United States,USA,Developed,population,1985,237924000.0,235825000.0,0.8900667868122549
United States,USA,Developed,population,1986,240133000.0,237924000.0,0.9284477396143307
United States,USA,Developed,population,1987,242289000.0,240133000.0,0.8978357826704367
United States,USA,Developed,population,1988,244499000.0,242289000.0,0.9121338566752927
United States,USA,Developed,population,1989,246819000.0,244499000.0,0.9488791365199858
United States,USA,Developed,population,1990,249623000.0,246819000.0,1.13605516593131
United States,USA,Developed,population,1991,252981000.0,249623000.0,1.3452286047359419
United States,USA,Developed,population,1992,256514000.0,252981000.0,1.396547566813318
United States,USA,Developed,population,1993,259919000.0,256514000.0,1.3274129287290362
United States,USA,Developed,population,1994,263126000.0,259919000.0,1.233845928924011
United States,USA,Developed,population,1995,266278000.0,263126000.0,1.1979051861085563
United States,USA,Developed,population,1996,269394000.0,266278000.0,1.170205574625016
United States,USA,Developed,population,1997,272657000.0,269394000.0,1.2112370728375539
United States,USA,Developed,population,1998,275854000.0,272657000.0,1.1725354566359931
United States,USA,Developed,population,1999,279040000.0,275854000.0,1.1549587825443894
United States,USA,Developed,population,2000,282162411.0,279040000.0,1.118983299885321
United States,USA,Developed,population,2001,284968955.0,282162411.0,0.9946555212841586
United States,USA,Developed,population,2002,287625193.0,284968955.0,0.9321148684424239
United States,USA,Developed,population,2003,290107933.0,287625193.0,0.8631858614693741
United States,USA,Developed,population,2004,292805298.0,290107933.0,0.9297798140528615
United States,USA,Developed,population,2005,295516599.0,292805298.0,0.9259740238716582
United States,USA,Developed,population,2006,298379912.0,295516599.0,0.9689178238004831
United States,USA,Developed,population,2007,301231207.0,298379912.0,0.955592144554289
United States,USA,Developed,population,2008,304093966.0,301231207.0,0.950352730220279
United States,USA,Developed,population,2009,306771529.0,304093966.0,0.880505139651472
United States,USA,Developed,population,2010,309378227.0,306771529.0,0.8497196622180672
United States,USA,Developed,population,2011,311839461.0,309378227.0,0.7955420857719248
United States,USA,Developed,population,2012,314339099.0,311839461.0,0.8015784763045111
