country,country_code,development_group,indicator,year,value
Germany,DEU,Developed,population,2000,82211508.0
Germany,DEU,Developed,population,1999,82100243.0
Germany,DEU,Developed,population,1998,82047195.0
Germany,DEU,Developed,population,1997,82034771.0
Germany,DEU,Developed,population,1996,81914831.0
Germany,DEU,Developed,population,1995,81678051.0
Germany,DEU,Developed,population,1994,81438348.0
Germany,DEU,Developed,population,1993,81156363.0
Germany,DEU,Developed,population,1992,80624598.0
Germany,DEU,Developed,population,1991,80013896.0
Germany,DEU,Developed,population,1990,79433029.0
Germany,DEU,Developed,population,1989,78751283.0
Germany,DEU,Developed,population,1988,78144619.0
Germany,DEU,Developed,population,1987,77839920.0
Germany,DEU,Developed,population,1986,77720436.0
Germany,DEU,Developed,population,1985,77684873.0
Germany,DEU,Developed,population,1984,77858685.0
Germany,DEU,Developed,population,1983,78128282.0
Germany,DEU,Developed,population,1982,78333366.0
Germany,DEU,Developed,population,1981,78407907.0
Germany,DEU,Developed,population,1980,78288576.0
Germany,DEU,Developed,population,1979,78126350.0
Germany,DEU,Developed,population,1978,78091820.0
Germany,DEU,Developed,population,1977,78159814.0
Germany,DEU,Developed,population,1976,78336950.0
Germany,DEU,Developed,population,1975,78673554.0
Germany,DEU,Developed,population,1974,78967433.0
Germany,DEU,Developed,population,1973,78936666.0
Germany,DEU,Developed,population,1972,78688452.0
Germany,DEU,Developed,population,1971,78312842.0
Germany,DEU,Developed,population,1970,78169289.0
Germany,DEU,Developed,population,1969,77909682.0
Germany,DEU,Developed,population,1968,77294314.0
Germany,DEU,Developed,population,1967,76951336.0
Germany,DEU,Developed,population,1966,76600311.0
Germany,DEU,Developed,population,1965,75963695.0
Germany,DEU,Developed,population,1964,75318337.0
Germany,DEU,Developed,population,1963,74714353.0
Germany,DEU,Developed,population,1962,74025784.0
Germany,DEU,Developed,population,1961,73377632.0
Germany,DEU,Developed,population,1960,72814900.0
Germany,DEU,Developed,unemployment,2025,3.711
Germany,DEU,Developed,unemployment,2024,3.4
Germany,DEU,Developed,unemployment,2023,3.071
Germany,DEU,Developed,unemployment,2022,3.137
Germany,DEU,Developed,unemployment,2021,3.594
Germany,DEU,Developed,unemployment,2020,3.881
Germany,DEU,Developed,unemployment,2019,3.163
Germany,DEU,Developed,unemployment,2018,3.384
Germany,DEU,Developed,unemployment,2017,3.781
Germany,DEU,Developed,unemployment,2016,4.104
Germany,DEU,Developed,unemployment,2015,4.612
Germany,DEU,Developed,unemployment,2014,4.979
Germany,DEU,Developed,unemployment,2013,5.316
Germany,DEU,Developed,unemployment,2012,5.372
Germany,DEU,Developed,unemployment,2011,5.967
Germany,DEU,Developed,unemployment,2010,7.043
Germany,DEU,Developed,unemployment,2009,7.88
Germany,DEU,Developed,unemployment,2008,7.508
Germany,DEU,Developed,unemployment,2007,8.732
Germany,DEU,Developed,unemployment,2006,10.277
Germany,DEU,Developed,unemployment,2005,11.193
Germany,DEU,Developed,unemployment,2004,10.727
Germany,DEU,Developed,unemployment,2003,9.779
Germany,DEU,Developed,unemployment,2002,8.482
Germany,DEU,Developed,unemployment,2001,7.773
Germany,DEU,Developed,unemployment,2000,7.917
Germany,DEU,Developed,unemployment,1999,8.854
Germany,DEU,Developed,unemployment,1998,9.787
Germany,DEU,Developed,unemployment,1997,9.861
Germany,DEU,Developed,unemployment,1996,8.822
Germany,DEU,Developed,unemployment,1995,8.158
Germany,DEU,Developed,unemployment,1994,8.727
Germany,DEU,Developed,unemployment,1993,7.675
Germany,DEU,Developed,unemployment,1992,6.323
Germany,DEU,Developed,unemployment,1991,5.316
Germany,DEU,Developed,unemployment,1990,
Germany,DEU,Developed,unemployment,1989,
Germany,DEU,Developed,unemployment,1988,
Germany,DEU,Developed,unemployment,1987,
Germany,DEU,Developed,unemployment,1986,
Germany,DEU,Developed,unemployment,1985,
Germany,DEU,Developed,unemployment,1984,
Germany,DEU,Developed,unemployment,1983,
Germany,DEU,Developed,unemployment,1982,
Germany,DEU,Developed,unemployment,1981,
Germany,DEU,Developed,unemployment,1980,
Germany,DEU,Developed,unemployment,1979,
Germany,DEU,Developed,unemployment,1978,
Germany,DEU,Developed,unemployment,1977,
Germany,DEU,Developed,unemployment,1976,
Germany,DEU,Developed,unemployment,1975,
Germany,DEU,Developed,unemployment,1974,
Germany,DEU,Developed,unemployment,1973,
Germany,DEU,Developed,unemployment,1972,
Germany,DEU,Developed,unemployment,1971,
Germany,DEU,Developed,unemployment,1970,
Germany,DEU,Developed,unemployment,1969,
Germany,DEU,Developed,unemployment,1968,
Germany,DEU,Developed,unemployment,1967,
Germany,DEU,Developed,unemployment,1966,
Germany,DEU,Developed,unemployment,1965,
Germany,DEU,Developed,unemployment,1964,
Germany,DEU,Developed,unemployment,1963,
Germany,DEU,Developed,unemployment,1962,
Germany,DEU,Developed,unemployment,1961,
Germany,DEU,Developed,unemployment,1960,
Ethiopia,ETH,Least Developed,gdp,2025,126358758448.356
Ethiopia,ETH,Least Developed,gdp,2024,149740297952.375
Ethiopia,ETH,Least Developed,gdp,2023,135874093203.18
Ethiopia,ETH,Least Developed,gdp,2022,123140304665.399
Ethiopia,ETH,Least Developed,gdp,2021,109070960370.972
Ethiopia,ETH,Least Developed,gdp,2020,98676811061.9985
Ethiopia,ETH,Least Developed,gdp,2019,91834517113.6386
Ethiopia,ETH,Least Developed,gdp,2018,83337901071.9697
Ethiopia,ETH,Least Developed,gdp,2017,76366081766.6667
Ethiopia,ETH,Least Developed,gdp,2016,68475871209.607
Ethiopia,ETH,Least Developed,gdp,2015,62103418181.8182
Ethiopia,ETH,Least Developed,gdp,2014,55612228233.5179
Ethiopia,ETH,Least Developed,gdp,2013,47648276605.0123
Ethiopia,ETH,Least Developed,gdp,2012,43310721414.0829
Ethiopia,ETH,Least Developed,gdp,2011,31952763089.33
Ethiopia,ETH,Least Developed,gdp,2010,29933790334.3418
Ethiopia,ETH,Least Developed,gdp,2009,32437389116.038
Ethiopia,ETH,Least Developed,gdp,2008,27066912635.2228
Ethiopia,ETH,Least Developed,gdp,2007,19707616772.7996
Ethiopia,ETH,Least Developed,gdp,2006,15280861834.6024
Ethiopia,ETH,Least Developed,gdp,2005,12401139453.9738
Ethiopia,ETH,Least Developed,gdp,2004,10131187261.4421
Ethiopia,ETH,Least Developed,gdp,2003,8623691300.04079
Ethiopia,ETH,Least Developed,gdp,2002,7850809498.16803
Ethiopia,ETH,Least Developed,gdp,2001,8231326016.47494
Ethiopia,ETH,Least Developed,gdp,2000,8242349617.8638
Ethiopia,ETH,Least Developed,gdp,1999,7892973531.80045
Ethiopia,ETH,Least Developed,gdp,1998,8013274131.69715
Ethiopia,ETH,Least Developed,gdp,1997,8803539988.33248
Ethiopia,ETH,Least Developed,gdp,1996,8761215548.48614
Ethiopia,ETH,Least Developed,gdp,1995,7855205206.93405
Ethiopia,ETH,Least Developed,gdp,1994,7100806753.92942
Ethiopia,ETH,Least Developed,gdp,1993,9051043870.12197
Ethiopia,ETH,Least Developed,gdp,1992,10754799036.5745
Ethiopia,ETH,Least Developed,gdp,1991,13799799323.6715
Ethiopia,ETH,Least Developed,gdp,1990,12478943895.1691
Ethiopia,ETH,Least Developed,gdp,1989,11762932007.2464
Ethiopia,ETH,Least Developed,gdp,1988,11181119717.8744
Ethiopia,ETH,Least Developed,gdp,1987,10790001557.971
Ethiopia,ETH,Least Developed,gdp,1986,10094328898.0676
Ethiopia,ETH,Least Developed,gdp,1985,9717392686.95652
Ethiopia,ETH,Least Developed,gdp,1984,8298309580.67633
Ethiopia,ETH,Least Developed,gdp,1983,8781664427.05314
Ethiopia,ETH,Least Developed,gdp,1982,7899988840.57971
Ethiopia,ETH,Least Developed,gdp,1981,7507663566.66667
Ethiopia,ETH,Least Developed,gdp,1980,7012585454.10628
Ethiopia,ETH,Least Developed,gdp,1979,6586048398.06763
Ethiopia,ETH,Least Developed,gdp,1978,6014961434.78261
Ethiopia,ETH,Least Developed,gdp,1977,5651840584.54106
Ethiopia,ETH,Least Developed,gdp,1976,4943806093.23672
Ethiopia,ETH,Least Developed,gdp,1975,4577047854.10628
Ethiopia,ETH,Least Developed,gdp,1974,4577209966.18358
Ethiopia,ETH,Least Developed,gdp,1973,4070570549.8642
Ethiopia,ETH,Least Developed,gdp,1972,3520252938.26087
Ethiopia,ETH,Least Developed,gdp,1971,3224280834.97092
Ethiopia,ETH,Least Developed,gdp,1970,3045354454.8
Ethiopia,ETH,Least Developed,gdp,1969,2768987372.0
Ethiopia,ETH,Least Developed,gdp,1968,2619948864.8
Ethiopia,ETH,Least Developed,gdp,1967,2461762002.8
Ethiopia,ETH,Least Developed,gdp,1966,2324466416.0
Ethiopia,ETH,Least Developed,gdp,1965,2159998591.2
Ethiopia,ETH,Least Developed,gdp,1964,1984129185.6
Ethiopia,ETH,Least Developed,gdp,1963,1825058827.83853
Ethiopia,ETH,Least Developed,gdp,1962,1747566307.0997
Ethiopia,ETH,Least Developed,gdp,1961,1680859514.1016
Ethiopia,ETH,Least Developed,gdp,1960,1610511693.84215
Ethiopia,ETH,Least Developed,gdp_per_capita,2025,932.729352775179
Ethiopia,ETH,Least Developed,gdp_per_capita,2024,1133.88279681256
Ethiopia,ETH,Least Developed,gdp_per_capita,2023,1055.81091593061
Ethiopia,ETH,Least Developed,gdp_per_capita,2022,982.103161502198
Ethiopia,ETH,Least Developed,gdp_per_capita,2021,893.009835441784
Ethiopia,ETH,Least Developed,gdp_per_capita,2020,829.790982552951
Ethiopia,ETH,Least Developed,gdp_per_capita,2019,793.473247218996
Ethiopia,ETH,Least Developed,gdp_per_capita,2018,739.702022272086
Ethiopia,ETH,Least Developed,gdp_per_capita,2017,696.348429076216
Ethiopia,ETH,Least Developed,gdp_per_capita,2016,641.651523286233
Ethiopia,ETH,Least Developed,gdp_per_capita,2015,597.912113218663
Ethiopia,ETH,Least Developed,gdp_per_capita,2014,549.986577082588
Ethiopia,ETH,Least Developed,gdp_per_capita,2013,484.039833104062
Ethiopia,ETH,Least Developed,gdp_per_capita,2012,452.101031885754
Ethiopia,ETH,Least Developed,gdp_per_capita,2011,343.024942351887
Ethiopia,ETH,Least Developed,gdp_per_capita,2010,330.619412798644
Ethiopia,ETH,Least Developed,gdp_per_capita,2009,368.574712267445
Ethiopia,ETH,Least Developed,gdp_per_capita,2008,316.410475118075
Ethiopia,ETH,Least Developed,gdp_per_capita,2007,237.146255996319
Ethiopia,ETH,Least Developed,gdp_per_capita,2006,189.345737521418
Ethiopia,ETH,Least Developed,gdp_per_capita,2005,158.243458082465
Ethiopia,ETH,Least Developed,gdp_per_capita,2004,133.169812538096
Ethiopia,ETH,Least Developed,gdp_per_capita,2003,116.800491132777
Ethiopia,ETH,Least Developed,gdp_per_capita,2002,109.593813612988
Ethiopia,ETH,Least Developed,gdp_per_capita,2001,118.457204255261
Ethiopia,ETH,Least Developed,gdp_per_capita,2000,122.269202606069
Ethiopia,ETH,Least Developed,gdp_per_capita,1999,120.734631499865
Ethiopia,ETH,Least Developed,gdp_per_capita,1998,126.465095781244
Ethiopia,ETH,Least Developed,gdp_per_capita,1997,143.369531498844
Ethiopia,ETH,Least Developed,gdp_per_capita,1996,147.327458851964
Ethiopia,ETH,Least Developed,gdp_per_capita,1995,136.523619088963
Ethiopia,ETH,Least Developed,gdp_per_capita,1994,127.685923459033
Ethiopia,ETH,Least Developed,gdp_per_capita,1993,168.520401400989
Ethiopia,ETH,Least Developed,gdp_per_capita,1992,207.406400863847
Ethiopia,ETH,Least Developed,gdp_per_capita,1991,277.565910365091
Ethiopia,ETH,Least Developed,gdp_per_capita,1990,262.108971053707
Ethiopia,ETH,Least Developed,gdp_per_capita,1989,256.386475306315
Ethiopia,ETH,Least Developed,gdp_per_capita,1988,253.248262470167
Ethiopia,ETH,Least Developed,gdp_per_capita,1987,254.121329421554
Ethiopia,ETH,Least Developed,gdp_per_capita,1986,245.977228769295
Ethiopia,ETH,Least Developed,gdp_per_capita,1985,243.897382584019
Ethiopia,ETH,Least Developed,gdp_per_capita,1984,214.228860396002
Ethiopia,ETH,Least Developed,gdp_per_capita,1983,232.683474421159
Ethiopia,ETH,Least Developed,gdp_per_capita,1982,215.25098547162
Ethiopia,ETH,Least Developed,gdp_per_capita,1981,212.657517980298
Ethiopia,ETH,Least Developed,gdp_per_capita,1980,203.685394440965
Ethiopia,ETH,Least Developed,gdp_per_capita,1979,192.357117273999
Ethiopia,ETH,Least Developed,gdp_per_capita,1978,178.302480574913
Ethiopia,ETH,Least Developed,gdp_per_capita,1977,170.40414371556
Ethiopia,ETH,Least Developed,gdp_per_capita,1976,151.95618662171
Ethiopia,ETH,Least Developed,gdp_per_capita,1975,144.280537635495
Ethiopia,ETH,Least Developed,gdp_per_capita,1974,147.855722504485
Ethiopia,ETH,Least Developed,gdp_per_capita,1973,134.935511021947
Ethiopia,ETH,Least Developed,gdp_per_capita,1972,119.839997124757
Ethiopia,ETH,Least Developed,gdp_per_capita,1971,112.736674296624
Ethiopia,ETH,Least Developed,gdp_per_capita,1970,109.430466337285
Ethiopia,ETH,Least Developed,gdp_per_capita,1969,102.280177675035
Ethiopia,ETH,Least Developed,gdp_per_capita,1968,99.4743651000667
Ethiopia,ETH,Least Developed,gdp_per_capita,1967,96.0864747436757
Ethiopia,ETH,Least Developed,gdp_per_capita,1966,93.1549467874985
Ethiopia,ETH,Least Developed,gdp_per_capita,1965,88.8500294110243
Ethiopia,ETH,Least Developed,gdp_per_capita,1964,83.8368648270969
Ethiopia,ETH,Least Developed,gdp_per_capita,1963,79.1726343703284
Ethiopia,ETH,Least Developed,gdp_per_capita,1962,77.7901849782504
Ethiopia,ETH,Least Developed,gdp_per_capita,1961,76.7301966411733
Ethiopia,ETH,Least Developed,gdp_per_capita,1960,75.3396090705961
Ethiopia,ETH,Least Developed,population,2025,135472051.0
Ethiopia,ETH,Least Developed,population,2024,132059767.0
Ethiopia,ETH,Least Developed,population,2023,128691692.0
Ethiopia,ETH,Least Developed,population,2022,125384287.0
Ethiopia,ETH,Least Developed,population,2021,122138588.0
Ethiopia,ETH,Least Developed,population,2020,118917671.0
Ethiopia,ETH,Least Developed,population,2019,115737383.0
Ethiopia,ETH,Least Developed,population,2018,112664152.0
Ethiopia,ETH,Least Developed,population,2017,109666481.0
Ethiopia,ETH,Least Developed,population,2016,106718162.0
Ethiopia,ETH,Least Developed,population,2015,103867135.0
Ethiopia,ETH,Least Developed,population,2014,101115610.0
Ethiopia,ETH,Least Developed,population,2013,98438751.0
Ethiopia,ETH,Least Developed,population,2012,95798767.0
Ethiopia,ETH,Least Developed,population,2011,93149970.0
Ethiopia,ETH,Least Developed,population,2010,90538514.0
Ethiopia,ETH,Least Developed,population,2009,88007636.0
Ethiopia,ETH,Least Developed,population,2008,85543668.0
Ethiopia,ETH,Least Developed,population,2007,83103217.0
Ethiopia,ETH,Least Developed,population,2006,80703490.0
Ethiopia,ETH,Least Developed,population,2005,78367470.0
Ethiopia,ETH,Least Developed,population,2004,76077206.0
Ethiopia,ETH,Least Developed,population,2003,73832663.0
Ethiopia,ETH,Least Developed,population,2002,71635517.0
Ethiopia,ETH,Least Developed,population,2001,69487762.0
Ethiopia,ETH,Least Developed,population,2000,67411494.0
Ethiopia,ETH,Least Developed,population,1999,65374561.0
Ethiopia,ETH,Least Developed,population,1998,63363524.0
Ethiopia,ETH,Least Developed,population,1997,61404539.0
Ethiopia,ETH,Least Developed,population,1996,59467635.0
Ethiopia,ETH,Least Developed,population,1995,57537335.0
Ethiopia,ETH,Least Developed,population,1994,55611508.0
Ethiopia,ETH,Least Developed,population,1993,53708891.0
Ethiopia,ETH,Least Developed,population,1992,51853747.0
Ethiopia,ETH,Least Developed,population,1991,49717198.0
Ethiopia,ETH,Least Developed,population,1990,47609755.0
Ethiopia,ETH,Least Developed,population,1989,45879690.0
Ethiopia,ETH,Least Developed,population,1988,44150825.0
Ethiopia,ETH,Least Developed,population,1987,42460039.0
Ethiopia,ETH,Least Developed,population,1986,41037656.0
Ethiopia,ETH,Least Developed,population,1985,39842136.0
Ethiopia,ETH,Least Developed,population,1984,38735722.0
Ethiopia,ETH,Least Developed,population,1983,37740817.0
Ethiopia,ETH,Least Developed,population,1982,36701290.0
Ethiopia,ETH,Least Developed,population,1981,35304012.0
Ethiopia,ETH,Least Developed,population,1980,34428514.0
Ethiopia,ETH,Least Developed,population,1979,34238652.0
Ethiopia,ETH,Least Developed,population,1978,33734592.0
Ethiopia,ETH,Least Developed,population,1977,33167272.0
Ethiopia,ETH,Least Developed,population,1976,32534418.0
Ethiopia,ETH,Least Developed,population,1975,31723252.0
Ethiopia,ETH,Least Developed,population,1974,30957273.0
Ethiopia,ETH,Least Developed,population,1973,30166785.0
Ethiopia,ETH,Least Developed,population,1972,29374608.0
Ethiopia,ETH,Least Developed,population,1971,28600106.0
Ethiopia,ETH,Least Developed,population,1970,27829128.0
Ethiopia,ETH,Least Developed,population,1969,27072571.0
Ethiopia,ETH,Least Developed,population,1968,26337930.0
Ethiopia,ETH,Least Developed,population,1967,25620276.0
Ethiopia,ETH,Least Developed,population,1966,24952689.0
Ethiopia,ETH,Least Developed,population,1965,24310612.0
Ethiopia,ETH,Least Developed,population,1964,23666548.0
Ethiopia,ETH,Least Developed,population,1963,23051637.0
Ethiopia,ETH,Least Developed,population,1962,22465126.0
Ethiopia,ETH,Least Developed,population,1961,21906102.0
Ethiopia,ETH,Least Developed,population,1960,21376693.0
Ethiopia,ETH,Least Developed,unemployment,2025,3.323
Ethiopia,ETH,Least Developed,unemployment,2024,3.357
Ethiopia,ETH,Least Developed,unemployment,2023,3.375
Ethiopia,ETH,Least Developed,unemployment,2022,3.386
Ethiopia,ETH,Least Developed,unemployment,2021,3.935
Ethiopia,ETH,Least Developed,unemployment,2020,3.998
Ethiopia,ETH,Least Developed,unemployment,2019,2.928
Ethiopia,ETH,Least Developed,unemployment,2018,2.811
Ethiopia,ETH,Least Developed,unemployment,2017,2.665
Ethiopia,ETH,Least Developed,unemployment,2016,2.556
Ethiopia,ETH,Least Developed,unemployment,2015,2.442
Ethiopia,ETH,Least Developed,unemployment,2014,2.361
Ethiopia,ETH,Least Developed,unemployment,2013,2.251
Ethiopia,ETH,Least Developed,unemployment,2012,2.252
Ethiopia,ETH,Least Developed,unemployment,2011,2.27
Ethiopia,ETH,Least Developed,unemployment,2010,2.295
Ethiopia,ETH,Least Developed,unemployment,2009,2.326
Ethiopia,ETH,Least Developed,unemployment,2008,2.326
